ngrams	(2003, 67568)	0.7065413070689128	0.010624885778374843
chargrams	(2003, 139087)	0.7474536074676614	0.010208304773476017
puntuactionmarks	(2003, 6)	0.447924299732818	0.019051485362740303
capitalizedletters	(2003, 4)	0.388565657617798	0.033519771613670424
laughter	(2003, 1)	0.31866036663067393	0.0055681707361595195
statistics	(2003, 5)	0.32521321863839747	0.007400982688237013
lexical_diversity	(2003, 10)	0.5541395254586773	0.026425344905603793
deprelneg	(2003, 14)	0.49025810568383266	0.039075000567472026
deprel	(2003, 95321)	0.34267454497295324	0.0176831104685101
relationformVERB	(2003, 11173)	0.4865891316163248	0.013317817413170771
relationformNOUN	(2003, 13585)	0.41329894981011	0.01882809524033982
Sidorovbigramsform	(2003, 32023)	0.6018094388403086	0.03408551072321688
target_context_one	(2003, 200)	0.31866036663067393	0.0055681707361595195
target_context_two	(2003, 400)	0.31866036663067393	0.0055681707361595195
tweet_info	(2003, 5)	0.6290165268422091	0.03144551834219144
tweet_info_source	(2003, 31)	0.5380990201512378	0.032591270122301993
user_info	(2003, 7)	0.6320167629923237	0.03937025104477588
ngrams, chargrams	(2003, 206655)	0.7560703246550207	0.013641152872205875
ngrams, puntuactionmarks	(2003, 67574)	0.7122790252315994	0.012793238802245633
ngrams, capitalizedletters	(2003, 67572)	0.7031255348118075	0.02005636595250789
ngrams, laughter	(2003, 67569)	0.7071793232128434	0.009664595810892835
ngrams, statistics	(2003, 67573)	0.7047566615067679	0.003549151453200391
ngrams, lexical_diversity	(2003, 67578)	0.7150940107528839	0.01117920746892148
ngrams, deprelneg	(2003, 67582)	0.7074878160393554	0.0174746648816288
ngrams, deprel	(2003, 162889)	0.6680190574953591	0.016171986560676362
ngrams, relationformVERB	(2003, 78741)	0.7077600227675753	0.010407030240786142
ngrams, relationformNOUN	(2003, 81153)	0.7030692056048531	0.009844247485494421
ngrams, Sidorovbigramsform	(2003, 99591)	0.7034288557772511	0.008401305585911945
ngrams, target_context_one	(2003, 67768)	0.7074852111129833	0.009027775638889356
ngrams, target_context_two	(2003, 67968)	0.7076728614077061	0.008835258877120916
ngrams, tweet_info	(2003, 67573)	0.747856092146516	0.019461094285223208
ngrams, tweet_info_source	(2003, 67599)	0.7366433310355138	0.026759539056462386
